-0.98,-0.1,0.19,0.76,-0.06,-0.46,66,,
-0.99,-0.11,0.19,0.52,-0.12,-0.58,66,,
-0.99,-0.11,0.19,0.46,0.09,-0.3,66,,
-0.98,-0.1,0.2,0.55,-0.06,-0.12,66,,
-0.98,-0.1,0.2,0.52,-0.09,-0.24,66,,
-0.98,-0.11,0.2,0.61,-0.24,-0.85,66,,
-0.98,-0.1,0.2,0.82,-0.27,-1.1,66,,
-0.98,-0.1,0.2,0.52,0.12,-0.82,66,,
-0.98,-0.1,0.2,-0.21,0.12,-0.55,66,,
-0.99,-0.11,0.19,-0.3,0.06,-0.37,66,,
-0.98,-0.1,0.2,0.21,0.03,0.03,66,,
-0.98,-0.1,0.2,0.49,-0.09,0.15,66,,
-0.98,-0.11,0.2,0.46,-0.12,-0.64,66,,
-0.98,-0.11,0.19,0.12,-0.09,-0.91,66,,
-0.99,-0.11,0.19,0.12,-0.21,-0.34,66,,
-0.99,-0.1,0.18,0.24,-0.18,-0.24,66,,
-0.98,-0.11,0.19,0.4,-0.46,-0.61,66,,
-0.98,-0.11,0.2,0.58,-0.73,-0.49,66,,
-0.98,-0.11,0.2,0.4,-0.95,-0.27,66,,
-0.99,-0.11,0.19,0.37,-1.19,-0.27,66,,
-0.99,-0.11,0.19,0.73,-1.28,-0.43,66,,
-0.98,-0.11,0.2,1.28,-1.16,-0.09,66,,
-0.98,-0.11,0.2,1.1,-1.04,0.24,66,,
-0.98,-0.11,0.2,0.58,-1.01,-0.27,66,,
-0.98,-0.11,0.2,0.21,-1.04,-0.43,66,,
-0.98,-0.11,0.2,0.21,-0.88,0.09,66,,
-0.98,-0.1,0.2,0.21,-0.95,-0.12,66,,
-0.98,-0.1,0.2,0.24,-1.04,-0.4,66,,
-0.98,-0.1,0.2,0.21,-1.04,-0.06,66,,
-0.99,-0.1,0.2,0.06,-0.82,0.15,66,,
-0.98,-0.1,0.2,0.03,-0.73,-0.3,66,,
-0.98,-0.11,0.2,0,-0.7,-0.4,66,,
-0.98,-0.11,0.2,0.09,-0.67,-0.15,66,,
-0.98,-0.11,0.2,0.15,-0.7,-0.24,66,,
-0.98,-0.11,0.2,0.55,-0.91,-0.03,66,,
-0.98,-0.1,0.2,0.79,-0.82,0.15,66,,
-0.98,-0.1,0.2,0.49,-0.43,-0.09,66,,
-0.98,-0.1,0.2,0.18,-0.34,-0.49,66,,
-0.98,-0.1,0.2,0.24,-0.46,-0.58,66,,
-0.98,-0.1,0.2,0.64,-0.46,-0.7,66,,
-0.98,-0.11,0.2,0.82,-0.49,-0.58,66,,
-0.98,-0.1,0.2,0.7,-0.27,-0.18,66,,
-0.98,-0.1,0.21,0.4,0,0.27,66,,
-0.98,-0.1,0.2,0.18,0.21,-0.09,66,,
-0.98,-0.1,0.2,0.18,0.3,-0.73,66,,
-0.98,-0.11,0.2,0.4,0.21,-0.85,66,,
-0.98,-0.1,0.2,0.73,0.09,-0.61,66,,
-0.98,-0.1,0.2,0.76,0.03,-0.3,66,,
-0.98,-0.11,0.2,0.46,0.15,-0.64,66,,
-0.98,-0.11,0.2,0.27,0.24,-0.7,66,,
-0.99,-0.11,0.2,0.27,0.21,-0.43,66,,
-0.98,-0.11,0.2,0.58,0.18,-0.61,66,,
-0.98,-0.1,0.2,0.76,0.24,-0.49,66,,
-0.98,-0.1,0.2,0.4,0.27,-0.67,66,,
-0.98,-0.11,0.2,-0.12,0.27,-0.85,66,,
-0.98,-0.11,0.2,0,0.3,-0.61,66,,
-0.98,-0.1,0.2,0.55,0.34,-0.4,66,,
-0.98,-0.1,0.2,0.58,0.3,-0.76,66,,
-0.98,-0.11,0.2,-0.12,0.3,-1.04,66,,
-0.98,-0.11,0.19,-0.24,0.46,-0.73,66,,
-0.98,-0.11,0.2,0.12,0.34,-0.61,66,,
-0.98,-0.11,0.2,0.46,0.09,-0.55,66,,
-0.98,-0.11,0.19,0.37,-0.03,-0.37,66,,
-0.99,-0.11,0.2,0.34,0.12,-0.21,66,,
-0.98,-0.1,0.2,0.49,0.15,-0.37,66,,
-0.98,-0.11,0.2,0.34,0.21,-0.58,66,,
-0.98,-0.11,0.2,0.09,0.18,-0.85,66,,
-0.98,-0.11,0.19,-0.06,0.15,-0.79,66,,
-0.98,-0.11,0.19,0.21,-0.03,-0.82,66,,
-0.99,-0.11,0.19,0.4,-0.24,-0.79,66,,
-0.98,-0.1,0.2,0.55,-0.3,-0.3,66,,
-0.98,-0.1,0.19,0.4,-0.37,-0.12,66,,
-0.98,-0.1,0.19,0.76,-0.52,-0.46,66,,
-0.98,-0.1,0.2,1.34,-0.79,-0.76,66,,
-0.98,-0.11,0.2,1.28,-0.79,-0.73,66,,
-0.98,-0.11,0.2,0.91,-0.76,-0.4,66,,
-0.98,-0.11,0.2,0.88,-0.85,0.18,66,,
-0.98,-0.1,0.2,0.73,-0.67,0.15,66,,
-0.98,-0.11,0.2,0.43,-0.46,-0.55,66,,
-0.98,-0.11,0.2,0.46,-0.18,-0.61,66,,
-0.98,-0.11,0.2,0.4,-0.06,-0.3,66,,
-0.98,-0.11,0.19,0.15,-0.18,-0.27,66,,
-0.98,-0.11,0.19,0.06,-0.37,-0.4,66,,
-0.98,-0.11,0.19,0.4,-0.58,-0.4,66,,
-0.98,-0.1,0.2,0.88,-0.58,-0.46,66,,
-0.98,-0.1,0.2,0.76,-0.34,-0.49,66,,
-0.98,-0.1,0.2,0.34,-0.21,-0.4,66,,
-0.98,-0.1,0.2,0.09,0,-0.09,66,,
-0.98,-0.1,0.2,0.18,0,0,66,,
-0.99,-0.11,0.2,0.18,-0.06,-0.46,66,,
-0.98,-0.11,0.2,0.03,-0.15,-0.67,66,,
-0.98,-0.11,0.2,0.24,-0.15,-0.34,66,,
-0.98,-0.11,0.2,0.43,-0.15,-0.09,66,,
-0.98,-0.1,0.2,0.43,-0.15,-0.34,66,,
-0.98,-0.1,0.2,0.3,-0.15,-0.43,66,,
-0.98,-0.11,0.2,0.21,-0.24,-0.49,66,,
-0.98,-0.11,0.2,0.21,-0.27,-0.49,66,,
-0.98,-0.1,0.2,0.27,-0.18,-0.3,66,,
-0.99,-0.11,0.2,0.18,-0.15,-0.52,66,,
-0.98,-0.11,0.2,0.15,-0.21,-0.52,66,,
-0.98,-0.11,0.19,0.43,-0.21,-0.3,66,,
-0.98,-0.11,0.19,0.85,-0.27,-0.27,66,,
-0.98,-0.11,0.19,0.98,-0.4,-0.67,66,,
-0.98,-0.1,0.2,0.55,-0.4,-0.27,66,,
-0.98,-0.11,0.2,0.18,-0.4,-0.15,66,,
-0.98,-0.11,0.2,0.46,-0.34,-0.52,66,,
-0.98,-0.1,0.2,0.95,-0.4,-0.67,66,,
-0.98,-0.1,0.2,0.98,-0.46,-0.52,66,,
-0.98,-0.1,0.2,0.52,-0.24,-0.34,66,,
-0.98,-0.11,0.2,0.37,-0.09,-0.49,66,,
-0.98,-0.11,0.2,0.43,-0.18,-0.49,66,,
-0.98,-0.11,0.2,0.46,-0.21,-0.37,66,,
-0.98,-0.1,0.2,0.37,-0.37,-0.4,66,,
-0.98,-0.1,0.2,0.4,-0.49,-0.49,66,,
-0.98,-0.1,0.2,0.3,-0.58,-0.52,66,,
-0.98,-0.11,0.2,0.3,-0.3,-0.88,66,,
-0.98,-0.11,0.2,0.67,-0.18,-0.76,66,,
-0.98,-0.11,0.2,0.64,-0.15,-0.4,66,,
-0.98,-0.11,0.2,0.46,-0.15,-0.4,66,,
-0.98,-0.11,0.2,0.49,-0.24,-0.43,66,,
-0.98,-0.11,0.2,0.4,-0.21,-0.15,66,,
-0.98,-0.11,0.2,0.37,-0.06,-0.34,66,,
-0.98,-0.11,0.2,0.49,0,-0.82,66,,
-0.98,-0.11,0.2,0.37,0.03,-0.88,66,,
-0.98,-0.11,0.2,0.06,-0.12,-0.58,66,,
-0.98,-0.11,0.2,0,-0.21,-0.24,66,,
-0.98,-0.11,0.2,0.37,-0.21,-0.49,66,,
-0.98,-0.11,0.2,0.7,-0.15,-0.7,66,,
-0.98,-0.1,0.2,0.67,-0.03,-0.21,66,,
-0.98,-0.11,0.2,0.4,0.06,-0.09,66,,
-0.98,-0.11,0.2,0.37,-0.15,-0.46,66,,
-0.98,-0.11,0.2,0.37,-0.06,-0.4,66,,
-0.98,-0.1,0.2,0.49,0.12,-0.4,66,,
-0.98,-0.11,0.2,0.37,0.12,-0.55,66,,
-0.98,-0.11,0.19,0.34,0.03,-0.76,66,,
-0.98,-0.11,0.2,0.46,-0.03,-0.55,66,,
-0.98,-0.1,0.2,0.37,0.06,-0.15,66,,
-0.98,-0.1,0.2,0.3,0.06,-0.03,66,,
-0.98,-0.1,0.2,0.18,0.09,-0.64,66,,
-0.98,-0.11,0.2,0.21,0.12,-1.04,66,,
-0.98,-0.11,0.2,0.24,0.03,-0.82,66,,
-0.98,-0.11,0.2,0.46,-0.12,-0.4,66,,
-0.99,-0.1,0.2,0.58,0,0.06,66,,
-0.98,-0.1,0.2,0.49,0.03,-0.4,66,,
-0.98,-0.11,0.2,0.4,0,-0.88,66,,
-0.98,-0.11,0.19,0.52,0.03,-0.82,66,,
-0.98,-0.11,0.2,0.52,-0.06,-0.58,66,,
-0.98,-0.11,0.2,0.52,-0.18,-0.58,66,,
-0.98,-0.11,0.2,0.49,-0.4,-0.98,66,,
-0.98,-0.11,0.2,0.43,-0.27,-0.55,66,,
-0.98,-0.11,0.2,0.7,-0.15,-0.18,66,,
-0.98,-0.1,0.2,1.04,-0.15,-0.49,66,,
-0.98,-0.11,0.2,0.91,0,-1.07,66,,
-0.98,-0.11,0.2,0.37,-0.12,-1.22,66,,
-0.98,-0.11,0.2,0.03,-0.15,-0.46,66,,
-0.98,-0.1,0.2,0.43,-0.21,0.27,66,,
-0.98,-0.11,0.2,0.91,-0.15,-0.27,66,,
-0.98,-0.11,0.2,0.82,-0.09,-0.95,66,,
-0.98,-0.11,0.19,0.4,0.15,-0.82,66,,
-0.98,-0.11,0.19,0.37,0.15,-0.09,66,,
-0.98,-0.11,0.19,0.58,0.03,-0.06,66,,
-0.98,-0.1,0.2,0.88,-0.18,-0.37,66,,
-0.98,-0.11,0.2,0.76,-0.15,-0.64,66,,
-0.98,-0.11,0.2,0.85,-0.27,-0.73,66,,
-0.98,-0.11,0.2,0.91,-0.37,-0.82,66,,
-0.98,-0.11,0.2,1.07,-0.61,-0.82,66,,
-0.98,-0.11,0.2,0.98,-0.64,-0.3,66,,
-0.98,-0.11,0.19,0.82,-0.61,0.06,66,,
-0.99,-0.11,0.2,1.13,-0.73,0.03,66,,
-0.98,-0.11,0.2,1.59,-0.91,-0.64,66,,
-0.98,-0.11,0.19,1.68,-1.07,-0.79,66,,
-0.98,-0.12,0.19,1.55,-1.13,-0.85,66,,
-0.98,-0.11,0.19,1.77,-1.77,-0.49,66,,
-0.99,-0.11,0.19,2.07,-2.23,0.24,66,,
-0.99,-0.11,0.2,2.8,-2.47,0.12,66,,
-0.98,-0.11,0.2,3.57,-2.62,0.03,66,,
-0.98,-0.11,0.2,3.26,-2.74,0.4,66,,
-0.98,-0.11,0.2,2.38,-2.93,0.61,66,,
-0.98,-0.1,0.2,2.07,-3.17,1.28,66,,
-0.98,-0.1,0.2,2.65,-3.29,0.82,66,,
-0.98,-0.1,0.21,3.45,-3.51,-0.09,66,,
-0.98,-0.11,0.2,3.72,-3.41,-0.34,66,,
-0.98,-0.1,0.2,3.66,-3.2,-0.09,66,,
-0.98,-0.09,0.21,3.45,-2.9,0.7,66,,
-0.98,-0.09,0.21,2.96,-2.84,0.06,66,,
-0.98,-0.1,0.21,2.65,-2.71,-0.95,66,,
-0.98,-0.1,0.22,2.84,-2.44,-0.67,66,,
-0.98,-0.1,0.22,3.17,-2.16,-0.58,66,,
-0.98,-0.09,0.22,2.99,-2.1,-0.58,66,,
-0.98,-0.1,0.23,2.2,-1.68,-0.64,66,,
-0.98,-0.1,0.22,1.65,-1.01,-0.85,66,,
-0.98,-0.1,0.22,1.55,-0.58,-1.01,66,,
-0.98,-0.1,0.22,1.43,-0.09,-0.95,66,,
-0.98,-0.1,0.22,0.98,0.21,-1.07,66,,
-0.98,-0.11,0.22,0.55,0.52,-0.98,66,,
-0.98,-0.1,0.22,0.34,0.73,-0.76,66,,
-0.98,-0.1,0.22,-0.06,0.82,-0.58,66,,
-0.98,-0.1,0.22,-0.46,0.85,-1.13,66,,
-0.98,-0.11,0.21,-0.52,1.13,-1.31,66,,
-0.98,-0.11,0.21,-0.09,1.37,-0.91,66,,
-0.98,-0.11,0.21,0.24,1.49,-0.79,66,,
-0.98,-0.11,0.21,-0.21,1.49,-0.7,66,,
-0.98,-0.11,0.21,-0.7,1.74,-0.46,66,,
-0.98,-0.1,0.21,-0.58,1.74,-0.34,66,,
-0.98,-0.11,0.21,-0.21,1.62,-0.95,66,,
-0.98,-0.11,0.21,-0.3,1.59,-1.04,66,,
-0.98,-0.11,0.21,-0.7,1.83,-0.58,66,,
-0.98,-0.11,0.2,-0.82,1.86,-0.37,66,,
-0.98,-0.1,0.21,-0.73,1.71,-0.37,66,,
-0.98,-0.11,0.21,-0.7,1.74,-0.55,66,,
-0.98,-0.11,0.21,-0.49,1.8,-0.7,66,,
-0.98,-0.11,0.2,-0.58,1.68,-0.34,66,,
-0.98,-0.1,0.21,-0.85,1.59,-0.37,66,,
-0.98,-0.11,0.2,-1.07,1.68,-0.49,66,,
-0.98,-0.11,0.2,-0.79,1.65,-0.58,66,,
-0.98,-0.11,0.2,-0.58,1.55,-0.55,66,,
-0.98,-0.11,0.2,-0.64,1.4,-0.34,66,,
-0.98,-0.11,0.2,-0.98,1.01,-0.06,66,,
-0.98,-0.11,0.19,-1.13,0.76,0.06,66,,
-0.98,-0.11,0.19,-0.76,0.46,-0.06,66,,
-0.98,-0.1,0.2,-0.09,0.4,-0.18,66,,
-0.98,-0.1,0.2,0.18,0.3,0,66,,
-0.98,-0.11,0.2,0.03,0.09,-0.12,66,,
-0.98,-0.11,0.2,-0.18,-0.09,-0.09,66,,
-0.98,-0.11,0.2,-0.18,-0.18,0.3,66,,
-0.98,-0.1,0.2,0.09,-0.37,0.49,66,,
-0.98,-0.1,0.21,0.27,-0.46,0.24,66,,
-0.98,-0.1,0.21,-0.09,-0.43,-0.52,66,,
-0.98,-0.11,0.2,-0.34,-0.34,-0.88,66,,
-0.98,-0.11,0.2,-0.27,-0.3,-0.06,66,,
-0.98,-0.1,0.2,-0.24,-0.46,0.7,66,,
-0.98,-0.11,0.2,-0.34,-0.4,0.34,66,,
-0.98,-0.11,0.21,-0.18,-0.46,0,66,,
-0.98,-0.11,0.2,-0.03,-0.3,0.21,66,,
-0.98,-0.11,0.2,0.09,-0.49,-0.09,66,,
-0.98,-0.11,0.2,0.15,-0.67,-0.4,66,,
-0.98,-0.11,0.2,0.12,-0.7,-0.18,66,,
-0.98,-0.1,0.2,0.34,-0.76,-0.15,66,,
-0.99,-0.1,0.2,0.52,-0.85,-0.06,66,,
-0.99,-0.1,0.2,0.46,-0.79,-0.15,66,,
-0.98,-0.11,0.2,0.52,-0.64,-0.4,66,,
-0.98,-0.11,0.2,0.4,-0.64,0,66,,
-0.98,-0.1,0.2,0.43,-0.91,0.21,66,,
-0.98,-0.1,0.21,0.55,-1.04,0.03,66,,
-0.98,-0.1,0.21,0.67,-0.91,-0.49,66,,
-0.98,-0.1,0.2,0.98,-0.79,-1.01,66,,
-0.98,-0.1,0.21,1.16,-0.58,-0.7,66,,
-0.98,-0.11,0.2,0.95,-0.4,-0.3,66,,
-0.98,-0.1,0.2,0.58,-0.55,-0.43,66,,
-0.98,-0.1,0.21,0.3,-0.7,-0.24,66,,
-0.98,-0.1,0.21,0.37,-0.55,0.09,66,,
-0.98,-0.1,0.21,0.37,-0.15,-0.12,66,,
-0.98,-0.1,0.2,0.21,0.15,-0.55,66,,
-0.98,-0.11,0.2,-0.06,0.18,-0.98,66,,
-0.98,-0.11,0.2,0,0.12,-0.88,66,,
-0.98,-0.11,0.2,0.43,0,-0.27,66,,
-0.98,-0.1,0.2,0.58,-0.03,0.21,66,,
-0.98,-0.1,0.21,0.15,0,-0.18,66,,
-0.98,-0.11,0.2,0.09,0.09,-0.76,66,,
-0.98,-0.1,0.2,0.49,0.18,-0.55,66,,
-0.98,-0.11,0.2,0.7,0.24,-0.49,66,,
-0.98,-0.11,0.2,0.4,-0.03,-0.58,66,,
-0.98,-0.11,0.2,0.21,-0.03,-0.37,66,,
-0.98,-0.11,0.2,0.43,-0.03,0.03,66,,
-0.98,-0.1,0.2,0.55,0.06,0.09,66,,
-0.98,-0.1,0.2,0.67,-0.12,0.03,66,,
-0.99,-0.1,0.2,0.61,-0.06,-0.18,66,,
-0.98,-0.11,0.2,0.73,-0.4,-0.58,66,,
-0.98,-0.11,0.19,0.91,-0.79,-0.4,66,,
-0.98,-0.1,0.19,1.34,-1.19,0.06,66,,
-0.99,-0.11,0.2,1.55,-1.43,0.3,66,,
-0.98,-0.1,0.2,1.89,-1.8,0.27,66,,
-0.98,-0.1,0.21,1.8,-1.77,0.52,66,,
-0.98,-0.1,0.2,1.65,-1.77,-0.09,66,,
-0.98,-0.1,0.21,1.55,-1.52,-0.61,66,,
-0.98,-0.1,0.2,1.62,-1.49,-0.55,66,,
-0.98,-0.1,0.2,1.55,-1.65,-0.18,66,,
-0.98,-0.1,0.21,1.31,-1.62,0,66,,
-0.98,-0.1,0.21,1.22,-1.59,-0.24,66,,
-0.98,-0.1,0.21,1.37,-1.46,-0.49,66,,
-0.98,-0.1,0.21,1.31,-1.19,-0.37,66,,
-0.98,-0.1,0.21,0.91,-0.88,-0.43,66,,
-0.98,-0.11,0.21,0.49,-0.67,-0.49,66,,
-0.98,-0.1,0.21,0.21,-0.46,-0.12,66,,
-0.98,-0.1,0.21,0.03,-0.4,-0.03,66,,
-0.98,-0.11,0.21,-0.15,-0.49,-0.4,66,,
-0.98,-0.11,0.21,0,-0.73,-0.46,66,,
-0.98,-0.1,0.2,0.46,-0.61,-0.24,66,,
-0.98,-0.1,0.2,0.58,-0.49,-0.18,66,,
-0.98,-0.1,0.21,0.43,-0.34,-0.12,66,,
-0.98,-0.1,0.21,0.43,-0.34,-0.43,66,,
-0.98,-0.11,0.21,0.76,-0.64,-0.82,66,,
-0.98,-0.11,0.21,1.04,-0.95,-0.49,66,,
-0.98,-0.11,0.21,1.13,-1.31,-0.15,66,,
-0.98,-0.1,0.2,1.43,-1.43,0.18,66,,
-0.98,-0.1,0.2,1.77,-1.52,0.03,66,,
-0.98,-0.11,0.19,2.26,-2.07,-0.4,66,,
-0.98,-0.12,0.19,3.05,-3.08,-0.3,66,,
-0.99,-0.13,0.19,4.79,-4.18,0.52,66,,
-0.98,-0.12,0.19,7.07,-5.85,1.68,66,,
-0.98,-0.1,0.2,8.6,-7.44,2.65,66,,
-0.98,-0.1,0.21,9.3,-8.17,2.68,66,,
-0.98,-0.09,0.22,10.15,-8.69,2.16,66,,
-0.98,-0.09,0.23,10.55,-8.54,1.68,66,,
-0.98,-0.08,0.24,9.79,-7.41,0.85,66,,
-0.97,-0.08,0.24,8.32,-6.52,0.82,66,,
-0.98,-0.07,0.24,6.1,-5.4,1.16,66,,
-0.98,-0.08,0.25,3.93,-4.51,0.64,66,,
-0.97,-0.08,0.25,3.08,-3.99,0.34,66,,
-0.98,-0.09,0.25,3.32,-3.54,0.3,66,,
-0.97,-0.08,0.25,3.05,-2.96,-0.12,66,,
-0.98,-0.09,0.25,2.04,-2.56,-0.21,66,,
-0.97,-0.09,0.24,1.28,-2.2,-0.15,66,,
-0.98,-0.09,0.24,0.98,-1.86,0.21,66,,
-0.98,-0.09,0.24,0.85,-1.52,0.06,66,,
-0.98,-0.09,0.24,0.79,-1.19,-0.67,66,,
-0.97,-0.09,0.24,0.61,-0.76,-1.01,66,,
-0.98,-0.09,0.24,0.24,-0.67,-0.52,66,,
-0.98,-0.09,0.24,0,-0.73,-0.34,66,,
-0.97,-0.09,0.24,0.15,-0.73,-0.3,66,,
-0.98,-0.09,0.24,0.3,-0.61,-0.24,66,,
-0.97,-0.09,0.24,0.43,-0.55,-0.12,66,,
-0.97,-0.09,0.24,0.06,-0.15,-0.06,66,,
-0.98,-0.09,0.24,-0.09,0,-0.46,66,,
-0.98,-0.1,0.23,0.12,-0.03,-0.79,66,,
-0.98,-0.09,0.23,0.34,-0.03,-0.46,66,,
-0.98,-0.09,0.24,0.27,0.03,-0.21,66,,
-0.98,-0.09,0.24,0.09,0.21,-0.43,66,,
-0.98,-0.09,0.24,0.21,0.43,-0.73,66,,
-0.97,-0.09,0.24,0.21,0.49,-0.76,66,,
-0.98,-0.09,0.24,0.15,0.49,-0.52,66,,
-0.98,-0.09,0.24,0,0.46,-0.06,66,,
-0.98,-0.09,0.23,0.03,0.46,-0.12,66,,
-0.98,-0.09,0.24,0.03,0.4,-0.34,66,,
-0.98,-0.09,0.24,0.27,0.52,-0.27,66,,
-0.98,-0.09,0.23,0.3,0.43,-0.46,66,,
-0.98,-0.09,0.23,0.3,0.24,-0.46,66,,
-0.98,-0.09,0.23,0.24,0,-0.37,66,,
-0.98,-0.09,0.23,0.46,-0.09,-0.12,66,,
-0.98,-0.09,0.23,0.76,-0.15,0,66,,
-0.98,-0.09,0.24,0.98,-0.09,-0.18,66,,
-0.98,-0.09,0.23,0.73,-0.09,-0.52,66,,
-0.98,-0.09,0.24,0.55,-0.12,-0.55,66,,
-0.98,-0.09,0.24,0.4,0.03,-0.49,66,,
-0.97,-0.09,0.24,0.58,-0.09,-0.58,66,,
-0.98,-0.08,0.24,0.49,-0.03,-0.21,66,,
-0.98,-0.09,0.24,0.37,0.21,-0.37,66,,
-0.97,-0.09,0.24,0.37,0.15,-1.04,66,,
-0.98,-0.09,0.24,0.4,0.12,-0.76,66,,
-0.98,-0.09,0.24,0.18,0.12,-0.37,66,,
-0.98,-0.09,0.23,-0.09,0.15,-0.49,66,,
-0.98,-0.09,0.24,0.09,0.12,-0.21,66,,
-0.98,-0.09,0.23,0.27,0.24,-0.37,66,,
-0.97,-0.09,0.24,0.27,0.21,-0.85,66,,
-0.98,-0.09,0.23,-0.03,0.24,-0.55,66,,
-0.98,-0.09,0.23,-0.4,0.27,-0.43,66,,
-0.98,-0.1,0.23,-0.15,0.3,-0.55,66,,
-0.98,-0.09,0.23,0.4,0.18,-0.73,66,,
-0.98,-0.09,0.23,0.55,0.27,-0.61,66,,
-0.98,-0.09,0.23,0.4,0.34,-0.58,66,,
-0.98,-0.1,0.23,0.46,0.24,-0.61,66,,
-0.97,-0.09,0.24,0.7,0.03,-0.18,66,,
-0.98,-0.09,0.24,0.61,0.12,-0.06,66,,
-0.97,-0.09,0.23,0.58,0.09,-0.67,66,,
-0.98,-0.09,0.23,0.61,0.24,-0.76,66,,
-0.98,-0.09,0.23,0.58,0.3,-0.3,66,,
-0.98,-0.09,0.23,0.3,0.46,-0.43,66,,
-0.98,-0.1,0.23,0.21,0.52,-0.7,66,,
-0.98,-0.09,0.24,0.24,0.61,-0.52,66,,
-0.98,-0.09,0.24,-0.18,0.73,-0.21,66,,
-0.98,-0.09,0.23,-0.73,0.91,-0.37,66,,
-0.98,-0.09,0.23,-0.95,0.98,-0.61,66,,
-0.98,-0.09,0.23,-0.67,1.04,-0.73,66,,
-0.98,-0.1,0.23,-0.49,1.07,-0.67,66,,
-0.98,-0.09,0.23,-0.58,1.01,-0.52,66,,
-0.98,-0.09,0.23,-0.85,1.04,-0.09,66,,
-0.98,-0.1,0.23,-1.1,1.01,-0.03,66,,
-0.98,-0.1,0.23,-0.79,0.91,-0.24,66,,
-0.98,-0.1,0.23,-0.46,0.95,0.03,66,,
-0.98,-0.09,0.23,-0.82,1.07,0.15,66,,
-0.98,-0.1,0.23,-1.1,1.16,0.06,66,,
-0.98,-0.1,0.23,-0.95,0.91,0.15,66,,
-0.98,-0.1,0.23,-1.25,0.95,0.95,66,,
-0.98,-0.09,0.24,-2.29,1.16,1.04,66,,
-0.97,-0.09,0.24,-3.48,1.4,1.1,66,,
-0.98,-0.09,0.23,-4.27,2.16,1.55,66,,
-0.98,-0.08,0.23,-4.66,2.23,1.55,66,,
-0.98,-0.09,0.22,-4.51,2.53,0.76,66,,
