0.71,-0.3,0.26,-38.32,24.33,-17.96,72,,
0.74,-0.32,0.27,-34.97,23.75,-22.13,72,,
0.76,-0.32,0.28,-31.65,23.23,-25.98,72,,
0.75,-0.29,0.29,-32.62,22.87,-28.05,72,,
0.73,-0.25,0.3,-39.05,22.62,-28.84,72,,
0.73,-0.26,0.29,-48.41,22.74,-29.91,72,,
0.74,-0.31,0.28,-53.75,21.55,-30.37,72,,
0.76,-0.31,0.31,-52.71,19.24,-28.54,72,,
0.78,-0.31,0.33,-49.88,17.74,-26.04,72,,
0.8,-0.31,0.34,-47.65,16.8,-25.76,72,,
0.79,-0.31,0.34,-45.82,15.88,-26.01,72,,
0.78,-0.28,0.35,-44.27,16.4,-23.87,72,,
0.81,-0.26,0.35,-45.06,18.9,-20.49,72,,
0.9,-0.25,0.36,-47.96,21.34,-18.6,72,,
0.99,-0.28,0.35,-50.46,22.2,-19.21,72,,
1.08,-0.31,0.39,-44.94,18.23,-21.31,72,,
1.13,-0.32,0.41,-34.42,12.44,-23.02,72,,
1.23,-0.28,0.45,-25.34,7.74,-23.08,72,,
1.42,-0.25,0.49,-24.05,4.79,-23.11,72,,
1.7,-0.27,0.53,-29.51,3.26,-24.73,72,,
1.82,-0.33,0.58,-32.65,-1.46,-27.01,72,,
1.57,-0.34,0.6,-28.54,-18.9,-30.49,72,,
1.38,-0.28,0.58,-23.93,-33.2,-27.41,72,,
1.32,-0.23,0.54,-22.8,-27.74,-14.33,72,,
1.27,-0.23,0.52,-15.61,-25.73,-4.48,72,,
1.18,-0.23,0.53,3.54,-34.3,-6.74,72,,
1.05,-0.19,0.54,24.57,-33.32,-13.57,72,,
0.9,-0.15,0.54,36.28,-24.7,-16.1,72,,
0.75,-0.1,0.5,34.88,-18.75,-13.72,72,,
0.64,-0.1,0.44,29.45,-17.29,-8.41,72,,
0.56,-0.12,0.37,29.48,-16.25,-2.35,72,,
0.53,-0.13,0.35,37.53,-11.16,1.07,72,,
0.55,-0.14,0.33,48.41,-3.35,1.59,72,,
0.6,-0.16,0.29,51.92,4.66,2.59,72,,
0.68,-0.19,0.28,45.67,8.2,8.05,72,,
0.77,-0.21,0.3,36.86,9.85,16.28,72,,
0.86,-0.25,0.32,34.33,12.1,21.28,72,,
0.93,-0.25,0.35,37.44,14.09,21.68,72,,
0.99,-0.22,0.38,34.21,15.46,21.52,72,,
1.01,-0.2,0.4,16.1,14.18,21.95,72,,
0.99,-0.23,0.39,-11.19,8.26,21.34,72,,
0.93,-0.26,0.36,-31.25,0.7,21.8,72,,
0.9,-0.3,0.33,-33.14,-5.85,23.78,72,,
0.88,-0.32,0.3,-16.86,-10.03,27.2,72,,
0.85,-0.33,0.28,10.91,-13.48,32.23,72,,
0.85,-0.3,0.26,40.85,-14.21,39.39,72,,
0.86,-0.24,0.28,64.6,-12.07,46.22,72,,
0.88,-0.2,0.31,76.25,-10.12,51.13,72,,
0.9,-0.16,0.34,73.9,-6.43,55.03,72,,
0.91,-0.13,0.35,59.05,-0.79,57.16,72,,
0.89,-0.13,0.34,37.59,3.72,56.86,72,,
0.88,-0.17,0.3,18.66,6.98,55.12,72,,
0.89,-0.21,0.27,8.45,9.42,53.14,72,,
0.91,-0.25,0.25,7.8,10.09,50.15,72,,
0.94,-0.29,0.25,14.54,8.72,45.03,72,,
0.96,-0.31,0.26,24.45,6.71,37.9,72,,
0.96,-0.31,0.27,32.16,4.97,30.15,72,,
0.95,-0.28,0.27,33.2,2.8,23.26,72,,
0.92,-0.25,0.26,26.74,0.76,17.07,72,,
0.91,-0.24,0.25,15.85,-1.77,11.16,72,,
0.91,-0.25,0.24,5.55,-5.21,5.27,72,,
0.91,-0.27,0.25,-0.4,-8.78,-0.55,72,,
0.91,-0.28,0.26,-3.14,-11.16,-5.67,72,,
0.9,-0.29,0.26,-4.82,-12.01,-9.79,72,,
0.88,-0.28,0.26,-6.04,-12.59,-12.04,72,,
0.88,-0.28,0.24,-6.46,-12.87,-12.41,72,,
0.87,-0.27,0.25,-6.01,-13.41,-12.04,72,,
0.87,-0.26,0.26,-6.25,-14.91,-11.77,72,,
0.88,-0.26,0.28,-9.33,-16.07,-12.32,72,,
0.9,-0.29,0.29,-13.72,-16.95,-13.9,72,,
0.91,-0.31,0.29,-15.82,-17.8,-15.4,72,,
0.92,-0.32,0.29,-14.21,-18.57,-16.25,72,,
0.91,-0.32,0.29,-11.01,-18.84,-17.56,72,,
0.91,-0.3,0.3,-9.51,-18.87,-19.39,72,,
0.9,-0.29,0.31,-11.65,-18.6,-21.22,72,,
0.89,-0.29,0.32,-17.04,-17.87,-23.32,72,,
0.88,-0.29,0.32,-23.87,-16.92,-25.95,72,,
0.86,-0.31,0.31,-29.73,-15.3,-27.87,72,,
0.85,-0.31,0.3,-32.38,-13.38,-28.81,72,,
0.84,-0.32,0.3,-30.61,-11.4,-28.75,72,,
0.85,-0.33,0.3,-25.91,-9.45,-28.57,72,,
0.86,-0.33,0.31,-20.82,-7.74,-28.41,72,,
0.85,-0.33,0.33,-17.44,-6.22,-27.59,72,,
0.81,-0.31,0.32,-17.26,-4.45,-25.88,72,,
0.77,-0.29,0.31,-19.63,-1.52,-22.96,72,,
0.74,-0.29,0.28,-22.62,1.68,-18.99,72,,
0.74,-0.3,0.27,-22.87,4.42,-15.37,72,,
0.76,-0.32,0.28,-17.99,6.77,-13.08,72,,
0.77,-0.33,0.28,-10.27,9.7,-11.71,72,,
0.75,-0.32,0.3,-4.63,12.07,-10.4,72,,
0.7,-0.28,0.31,-5.76,14.3,-8.08,72,,
0.68,-0.24,0.31,-13.11,18.35,-4.73,72,,
0.69,-0.26,0.3,-22.01,23.23,-2.62,72,,
0.75,-0.31,0.29,-22.35,25.79,-2.1,72,,
0.82,-0.32,0.31,-12.47,26.1,-2.5,72,,
0.85,-0.32,0.32,-3.48,27.5,-3.99,72,,
0.85,-0.3,0.33,-3.2,29.63,-5.55,72,,
0.8,-0.28,0.29,-10.18,31.98,-4.94,72,,
0.75,-0.28,0.25,-15.88,33.75,-1.77,72,,
0.74,-0.24,0.23,-15.49,33.51,1.77,72,,
0.75,-0.22,0.24,-12.23,32.5,3.57,72,,
0.78,-0.23,0.27,-10.82,31.83,2.29,72,,
0.82,-0.29,0.28,-12.32,31.22,-0.61,72,,
0.86,-0.29,0.28,-14.02,31.95,-0.79,72,,
0.91,-0.25,0.3,-15.46,33.57,1.95,72,,
1.03,-0.23,0.32,-18.75,35.85,2.35,72,,
1.17,-0.22,0.36,-22.53,38.08,-3.26,72,,
1.25,-0.2,0.44,-29.51,37.87,-11.62,72,,
1.32,-0.21,0.48,-45.76,36.25,-16.71,72,,
1.3,-0.22,0.47,-67.47,35.67,-16.43,72,,
1.3,-0.23,0.47,-84.24,29.94,-17.1,72,,
1.36,-0.28,0.46,-88.17,21.25,-20.7,72,,
1.52,-0.36,0.47,-76.28,12.1,-25.61,72,,
1.61,-0.44,0.54,-51.68,-1.46,-33.05,72,,
1.47,-0.43,0.63,-22.07,-21.83,-43.87,72,,
1.27,-0.36,0.64,-3.14,-35.03,-53.93,72,,
1.08,-0.29,0.58,4.66,-33.75,-52.9,72,,
0.93,-0.23,0.53,11.37,-31.83,-42.07,72,,
0.84,-0.17,0.47,18.23,-30.18,-28.93,72,,
0.74,-0.13,0.46,24.09,-21.92,-17.47,72,,
0.68,-0.16,0.44,25.98,-11.74,-12.2,72,,
0.64,-0.23,0.38,25.37,-0.64,-12.41,72,,
0.62,-0.25,0.35,27.26,8.08,-9.57,72,,
0.63,-0.23,0.31,33.63,13.57,-0.03,72,,
0.64,-0.18,0.28,44.79,17.13,10.95,72,,
0.66,-0.14,0.29,55.49,18.63,15.34,72,,
0.71,-0.13,0.31,57.62,18.41,13.48,72,,
0.8,-0.14,0.34,48.41,16.25,10.34,72,,
0.92,-0.18,0.38,32.77,12.8,8.2,72,,
1.03,-0.22,0.4,17.62,10.03,7.32,72,,
1.08,-0.23,0.41,3.51,8.75,8.32,72,,
1.03,-0.23,0.39,-10.91,5.79,11.55,72,,
0.95,-0.23,0.35,-20.95,0.24,15.98,72,,
0.88,-0.21,0.33,-20.46,-5.58,19.85,72,,
0.81,-0.23,0.33,-7.8,-12.65,21.4,72,,
0.76,-0.25,0.35,10.95,-18.81,21.83,72,,
0.75,-0.26,0.36,27.59,-22.2,23.2,72,,
0.75,-0.24,0.38,38.08,-23.48,25.98,72,,
0.78,-0.22,0.37,43.93,-23.23,28.81,72,,
0.81,-0.21,0.36,48.72,-21.22,29.7,72,,
0.86,-0.2,0.36,53.11,-18.6,28.35,72,,
0.91,-0.19,0.38,53.72,-15.52,26.68,72,,
0.95,-0.18,0.4,48.11,-12.87,25.64,72,,
0.97,-0.16,0.41,35.91,-11.19,25.82,72,,
0.96,-0.15,0.41,21.34,-9.12,26.74,72,,
0.94,-0.17,0.39,10.3,-7.38,28.26,72,,
0.91,-0.2,0.36,6.52,-6.77,30.15,72,,
0.89,-0.21,0.35,9.76,-7.32,32.47,72,,
0.89,-0.23,0.34,16.8,-8.29,34.76,72,,
0.9,-0.24,0.34,25.67,-8.84,36.34,72,,
0.9,-0.24,0.34,34.51,-9.05,36.95,72,,
0.89,-0.23,0.33,40.95,-9.02,36.92,72,,
0.86,-0.21,0.32,42.77,-8.72,36.68,72,,
0.82,-0.18,0.31,38.96,-7.87,36.1,72,,
0.8,-0.17,0.3,31.74,-6.52,34.97,72,,
0.82,-0.19,0.29,25,-5.82,31.71,72,,
0.86,-0.22,0.29,21.62,-6.19,26.01,72,,
0.91,-0.27,0.29,22.8,-7.65,18.72,72,,
0.96,-0.29,0.32,26.07,-9.76,10.98,72,,
0.97,-0.26,0.34,26.34,-10.95,4.24,72,,
0.93,-0.23,0.34,17.9,-12.13,-1.46,72,,
0.88,-0.19,0.33,1.13,-13.54,-6.52,72,,
0.86,-0.19,0.32,-16.55,-14.6,-10.27,72,,
0.86,-0.22,0.3,-27.62,-15.67,-13.57,72,,
0.89,-0.27,0.3,-28.84,-17.1,-18.2,72,,
0.93,-0.32,0.32,-21.43,-18.87,-23.84,72,,
0.95,-0.33,0.35,-10,-18.96,-28.54,72,,
0.94,-0.3,0.36,-2.29,-16.86,-32.01,72,,
0.92,-0.26,0.37,-3.02,-13.63,-34.42,72,,
0.88,-0.23,0.36,-11.31,-10.46,-35.55,72,,
0.85,-0.21,0.35,-23.2,-7.68,-34.85,72,,
0.82,-0.2,0.35,-35.03,-5.24,-32.5,72,,
0.8,-0.22,0.34,-43.6,-2.53,-29.94,72,,
0.8,-0.26,0.32,-44.48,1.01,-28.08,72,,
0.8,-0.3,0.31,-36.55,4.57,-26.04,72,,
0.78,-0.31,0.31,-25.09,7.44,-22.29,72,,
0.74,-0.29,0.31,-17.04,9.97,-17.53,72,,
0.7,-0.25,0.31,-14.91,12.99,-13.32,72,,
0.67,-0.24,0.3,-16.95,16.49,-10.73,72,,
0.65,-0.24,0.28,-20.37,19.73,-9.63,72,,
0.65,-0.25,0.27,-23.45,22.26,-9.76,72,,
0.65,-0.26,0.26,-25.58,24.27,-10.52,72,,
0.65,-0.27,0.27,-27.07,25.82,-11.16,72,,
0.64,-0.28,0.26,-27.53,27.01,-11.59,72,,
0.63,-0.27,0.25,-27.07,28.05,-11.74,72,,
0.63,-0.27,0.24,-26.65,29.42,-11.77,72,,
0.66,-0.27,0.23,-26.07,30.34,-12.68,72,,
0.69,-0.28,0.23,-24.36,29.63,-14.76,72,,
0.73,-0.29,0.25,-21.83,28.23,-17.07,72,,
0.79,-0.3,0.26,-19.79,27.62,-19.21,72,,
0.87,-0.3,0.28,-19.73,27.38,-21.49,72,,
0.95,-0.28,0.31,-21.43,26.55,-23.99,72,,
1.01,-0.26,0.32,-25.12,26.13,-25.61,72,,
1.09,-0.23,0.33,-32.35,26.68,-26.16,72,,
1.18,-0.23,0.34,-41.68,27.59,-27.59,72,,
1.27,-0.23,0.37,-49.3,25.43,-30,72,,
1.35,-0.26,0.4,-54.24,19.88,-31.98,72,,
1.38,-0.29,0.48,-55,10.43,-31.52,72,,
1.37,-0.25,0.56,-52.71,-1.59,-27.44,72,,
1.44,-0.25,0.58,-52.68,-6.28,-23.63,72,,
1.58,-0.32,0.57,-52.96,-7.74,-25.85,72,,
1.63,-0.43,0.6,-40.49,-19.79,-32.9,72,,
1.44,-0.44,0.63,-8.99,-39.79,-38.51,72,,
1.23,-0.33,0.64,27.59,-49.73,-38.11,72,,
1.05,-0.23,0.62,48.29,-43.11,-28.51,72,,
0.94,-0.16,0.57,51.07,-33.11,-14.3,72,,
0.91,-0.16,0.54,43.17,-25.88,-4.51,72,,
0.9,-0.19,0.51,36.07,-20.15,-3.9,72,,
0.84,-0.17,0.48,35.27,-13.14,-4.63,72,,
0.76,-0.14,0.44,34.3,-5.4,0.73,72,,
0.67,-0.11,0.38,29.57,2.2,10.24,72,,
0.61,-0.07,0.33,29.09,8.29,18.57,72,,
0.6,-0.07,0.31,41.19,11.86,22.99,72,,
0.63,-0.09,0.32,64.6,13.29,23.41,72,,
0.69,-0.06,0.35,84.73,15.03,21.55,72,,
0.78,-0.01,0.4,85.82,16.43,19.7,72,,
0.87,-0.03,0.42,66.68,17.93,17.74,72,,
0.97,-0.1,0.42,38.48,18.81,15.85,72,,
1.05,-0.15,0.41,11.04,19.33,17.16,72,,
1.08,-0.17,0.41,-11.28,18.54,22.59,72,,
1.07,-0.22,0.38,-28.69,17.38,28.14,72,,
0.98,-0.25,0.33,-37.87,17.04,33.84,72,,
0.92,-0.24,0.31,-38.02,15.3,39.42,72,,
0.87,-0.24,0.28,-27.99,12.99,45.24,72,,
0.83,-0.23,0.27,-8.54,9.24,49.66,72,,
0.8,-0.21,0.3,12.38,5.52,52.04,72,,
0.8,-0.18,0.34,24.21,3.75,52.8,72,,
0.8,-0.17,0.35,22.99,2.41,52.77,72,,
0.8,-0.17,0.34,13.38,0.37,51.95,72,,
0.82,-0.18,0.33,4.18,-1.4,50.12,72,,
0.83,-0.2,0.32,1.13,-3.29,46.62,72,,
0.84,-0.21,0.33,3.84,-6.04,41.83,72,,
0.85,-0.21,0.35,7.56,-8.78,36.89,72,,
0.86,-0.22,0.36,9.24,-11.16,32.04,72,,
0.88,-0.23,0.36,9.94,-14.3,27.1,72,,
0.88,-0.23,0.36,11.92,-17.26,23.17,72,,
0.87,-0.22,0.34,15.34,-19.36,21.34,72,,
0.85,-0.21,0.33,19.05,-21.13,20.15,72,,
0.84,-0.21,0.33,22.9,-22.74,18.69,72,,
0.83,-0.22,0.32,26.95,-24.12,17.65,72,,
0.81,-0.22,0.32,31.77,-25.61,17.8,72,,
0.8,-0.21,0.33,35.85,-25.7,18.41,72,,
0.79,-0.19,0.34,36.52,-23.48,18.84,72,,
0.8,-0.17,0.33,31.98,-19.91,17.9,72,,
0.84,-0.19,0.32,22.96,-15.88,14.05,72,,
0.88,-0.22,0.31,13.02,-13.35,7.38,72,,
0.93,-0.26,0.32,6.49,-13.23,-0.4,72,,
0.96,-0.29,0.34,4.79,-13.23,-8.54,72,,
0.97,-0.3,0.36,4.39,-12.44,-16.92,72,,
0.97,-0.3,0.36,0.61,-12.62,-26.01,72,,
0.96,-0.3,0.36,-7.1,-14.51,-35.7,72,,
0.96,-0.3,0.35,-15.3,-16.46,-43.75,72,,
0.96,-0.31,0.34,-20.4,-19.33,-49.97,72,,
0.97,-0.32,0.34,-20.64,-21.37,-54.21,72,,
0.98,-0.32,0.36,-17.74,-22.2,-55.64,72,,
0.99,-0.31,0.37,-14.6,-21.52,-54.21,72,,
0.97,-0.29,0.37,-13.23,-18.78,-50.12,72,,
0.93,-0.27,0.35,-15.03,-13.84,-43.9,72,,
0.89,-0.23,0.34,-19.66,-8.81,-36.01,72,,
0.86,-0.22,0.32,-25.85,-5.49,-27.59,72,,
0.84,-0.22,0.32,-32.47,-2.93,-20.18,72,,
0.84,-0.23,0.31,-37.2,0.52,-14.21,72,,
0.84,-0.28,0.31,-37.01,3.14,-10.06,72,,
0.85,-0.32,0.32,-31.77,5.03,-7.1,72,,
0.85,-0.33,0.33,-25.88,6.43,-3.87,72,,
0.83,-0.32,0.33,-22.13,7.68,-1.13,72,,
0.8,-0.32,0.32,-19.85,9.15,-0.85,72,,
0.75,-0.3,0.31,-18.81,11.31,-1.83,72,,
0.7,-0.29,0.29,-19.09,13.54,-2.59,72,,
0.65,-0.26,0.29,-20.49,15.03,-2.9,72,,
0.62,-0.25,0.27,-22.07,16.77,-3.48,72,,
0.6,-0.26,0.26,-22.74,18.87,-4.82,72,,
0.61,-0.27,0.27,-22.56,20.52,-6.77,72,,
0.63,-0.28,0.27,-22.01,21.74,-8.23,72,,
0.65,-0.29,0.27,-22.2,22.93,-8.93,72,,
0.68,-0.3,0.27,-22.38,24.12,-9.97,72,,
0.73,-0.31,0.27,-21.46,24.45,-12.16,72,,
0.76,-0.32,0.28,-19.27,23.84,-14.51,72,,
0.76,-0.32,0.28,-16.8,22.93,-16.04,72,,
0.73,-0.3,0.28,-15.79,22.26,-16.22,72,,
0.71,-0.28,0.27,-18.17,22.62,-15.18,72,,
0.71,-0.28,0.27,-22.2,22.93,-13.72,72,,
0.77,-0.31,0.26,-23.41,21.52,-12.96,72,,
0.83,-0.31,0.28,-17.84,20.34,-12.9,72,,
0.9,-0.29,0.32,-8.63,19.05,-13.26,72,,
1.01,-0.26,0.36,-3.9,20.15,-14.09,72,,
1.06,-0.21,0.39,-8.81,23.41,-15.67,72,,
1.05,-0.18,0.38,-21.22,24.12,-14.63,72,,
1.08,-0.16,0.38,-34.88,23.75,-8.48,72,,
1.17,-0.19,0.39,-42.35,21.65,-4.18,72,,
1.35,-0.25,0.44,-36.86,15.15,-7.01,72,,
1.66,-0.32,0.55,-20.55,6.68,-10.73,72,,
1.89,-0.41,0.65,0.15,-1.46,-11.01,72,,
1.8,-0.41,0.72,20.55,-13.63,-12.29,72,,
1.59,-0.31,0.71,30.55,-25.15,-20.4,72,,
1.45,-0.21,0.67,28.63,-26.43,-21.4,72,,
1.35,-0.15,0.61,23.41,-25.58,-12.38,72,,
1.24,-0.13,0.58,22.01,-25.55,-3.69,72,,
1.16,-0.18,0.56,26.49,-24.12,-2.8,72,,
1.07,-0.2,0.55,34.91,-18.11,-7.04,72,,
0.96,-0.15,0.52,38.45,-7.35,-5.98,72,,
0.8,-0.08,0.47,28.2,2.93,4.45,72,,
0.66,-0.04,0.42,10.21,8.96,18.11,72,,
0.56,-0.04,0.4,0.4,13.17,27.44,72,,
0.52,-0.09,0.37,4.57,17.56,29.7,72,,
0.51,-0.12,0.36,16.28,21.83,28.78,72,,
0.55,-0.1,0.36,25,25.27,29.82,72,,
0.57,-0.11,0.36,24.73,28.35,34.09,72,,
0.62,-0.19,0.34,17.26,28.84,37.04,72,,
0.69,-0.26,0.3,9.82,28.6,37.93,72,,
0.76,-0.25,0.29,7.47,27.56,38.14,72,,
0.86,-0.27,0.3,13.51,22.59,37.1,72,,
0.95,-0.3,0.33,26.13,16.34,31.49,72,,
0.99,-0.27,0.38,36.16,11.07,22.07,72,,
0.93,-0.23,0.42,32.68,3.96,11.13,72,,
0.86,-0.24,0.42,16.37,-4.6,2.59,72,,
0.82,-0.24,0.38,1.1,-11.55,-1.28,72,,
0.8,-0.24,0.34,-1.89,-17.77,-1.01,72,,
0.8,-0.26,0.33,9.05,-23.02,1.19,72,,
0.83,-0.26,0.33,28.69,-26.34,3.84,72,,
0.86,-0.23,0.35,48.84,-25.95,6.43,72,,
0.89,-0.2,0.37,60.98,-22.77,9.09,72,,
0.92,-0.18,0.38,60.79,-19.42,11.95,72,,
0.92,-0.15,0.38,49.45,-16.43,15.37,72,,
0.91,-0.13,0.37,31.65,-14.6,19.42,72,,
0.89,-0.13,0.36,15.43,-14.27,22.93,72,,
0.88,-0.15,0.36,7.32,-14.73,24.97,72,,
0.88,-0.19,0.37,8.93,-14.82,25.64,72,,
0.87,-0.22,0.39,16.1,-15.15,26.28,72,,
0.87,-0.22,0.41,20.58,-15.15,27.74,72,,
0.86,-0.22,0.4,19.09,-15.09,29.24,72,,
0.85,-0.22,0.39,15.46,-15.34,30.12,72,,
0.84,-0.21,0.36,14.7,-15.76,30.09,72,,
0.82,-0.2,0.36,17.04,-16.49,29.36,72,,
0.81,-0.19,0.36,19.88,-17.01,27.87,72,,
0.8,-0.21,0.37,21.37,-17.04,26.34,72,,
0.8,-0.22,0.36,22.13,-17.26,26.04,72,,
0.78,-0.22,0.35,24.27,-18.11,27.59,72,,
0.73,-0.2,0.34,28.45,-18.63,30.52,72,,
0.68,-0.16,0.33,31.49,-17.77,35.4,72,,
0.66,-0.14,0.31,30.09,-15.12,40.21,72,,
0.71,-0.15,0.29,25.18,-12.04,39.85,72,,
0.83,-0.21,0.29,22.26,-11.07,30.91,72,,
1.02,-0.31,0.32,26.22,-12.68,15.49,72,,
1.18,-0.37,0.4,34.24,-13.87,-2.29,72,,
1.19,-0.32,0.43,33.63,-12.56,-14.15,72,,
1.15,-0.26,0.43,10.3,-11.77,-25.73,72,,
1.07,-0.25,0.38,-26.55,-11.77,-37.59,72,,
1.04,-0.26,0.32,-52.84,-14.85,-46.13,72,,
1.04,-0.29,0.3,-56.59,-17.68,-51.13,72,,
1.01,-0.31,0.32,-42.62,-20.61,-54.7,72,,
0.97,-0.29,0.36,-26.68,-23.41,-55.95,72,,
0.91,-0.27,0.38,-21.77,-22.38,-51.4,72,,
0.86,-0.26,0.35,-26.34,-18.41,-41.19,72,,
0.81,-0.22,0.31,-31.1,-13.72,-28.02,72,,
0.79,-0.19,0.27,-31.95,-9.82,-16.71,72,,
0.79,-0.2,0.28,-29.76,-7.56,-12.13,72,,
0.82,-0.23,0.29,-26.25,-4.66,-13.02,72,,
0.85,-0.27,0.3,-23.6,0.18,-14.02,72,,
0.85,-0.28,0.31,-23.99,4.33,-13.63,72,,
0.85,-0.29,0.32,-27.56,7.53,-13.63,72,,
0.83,-0.31,0.33,-32.8,10.18,-16.19,72,,
0.82,-0.31,0.33,-36.98,11.59,-20.09,72,,
0.78,-0.3,0.33,-39.18,13.29,-23.48,72,,
0.73,-0.29,0.31,-40.76,15.64,-25.98,72,,
0.67,-0.28,0.29,-42.59,18.02,-26.65,72,,
0.61,-0.25,0.26,-45,20.79,-24.42,72,,
0.58,-0.22,0.24,-47.16,23.66,-20,72,,
0.59,-0.22,0.23,-49.21,25.88,-16.8,72,,
0.63,-0.25,0.23,-48.51,26.25,-16.37,72,,
0.67,-0.3,0.26,-41.83,25.49,-16.37,72,,
0.66,-0.32,0.28,-32.71,26.34,-13.9,72,,
0.64,-0.28,0.28,-28.29,28.63,-9.6,72,,
0.65,-0.26,0.25,-29.73,30.67,-7.04,72,,
0.68,-0.27,0.23,-30.52,31.13,-7.84,72,,
0.71,-0.29,0.23,-25.82,28.96,-11.07,72,,
0.74,-0.31,0.25,-17.9,25.7,-15,72,,
0.76,-0.3,0.28,-12.01,22.71,-19.24,72,,
0.8,-0.29,0.3,-10.76,20.46,-23.26,72,,
0.87,-0.28,0.31,-12.35,18.81,-25.82,72,,
0.99,-0.27,0.32,-14.21,17.68,-27.84,72,,
1.12,-0.27,0.35,-12.9,15.27,-32.56,72,,
1.19,-0.27,0.4,-8.23,10.7,-39.33,72,,
1.21,-0.24,0.44,-6.22,7.68,-39.66,72,,
1.23,-0.2,0.48,-11.52,5.15,-33.41,72,,
1.29,-0.16,0.51,-21.95,0.82,-27.62,72,,
1.55,-0.19,0.54,-31.25,-3.51,-25.18,72,,
1.9,-0.35,0.62,-27.53,-13.35,-27.59,72,,
1.92,-0.5,0.74,4.54,-36.95,-30.21,72,,
1.66,-0.43,0.77,54.51,-54.05,-31.62,72,,
1.45,-0.3,0.74,83.9,-47.59,-26.46,72,,
